Sensor S/N;YYYY-MM-DDThh:mm:ss (UTC);Value;Unit;Status
E80A06001332;2026-06-12T20:15:05Z;5.34;°C;
E80A06001332;2026-06-12T20:16:05Z;5.28;°C;
E80A06001332;2026-06-12T20:17:05Z;5.22;°C;
E80A06001332;2026-06-12T20:18:05Z;5.09;°C;
E80A06001332;2026-06-12T20:19:05Z;5.09;°C;
E80A06001332;2026-06-12T20:20:05Z;5.03;°C;
E80A06001332;2026-06-12T20:21:05Z;4.97;°C;
E80A06001332;2026-06-12T20:22:05Z;4.91;°C;
E80A06001332;2026-06-12T20:23:05Z;4.84;°C;
E80A06001332;2026-06-12T20:24:05Z;4.78;°C;
E80A06001332;2026-06-12T20:25:05Z;4.72;°C;
E80A06001332;2026-06-12T20:26:05Z;4.66;°C;
E80A06001332;2026-06-12T20:27:05Z;4.59;°C;
E80A06001332;2026-06-12T20:28:05Z;4.53;°C;
E80A06001332;2026-06-12T20:29:05Z;4.47;°C;
E80A06001332;2026-06-12T20:30:05Z;4.47;°C;
E80A06001332;2026-06-12T20:31:05Z;4.41;°C;
E80A06001332;2026-06-12T20:32:05Z;4.34;°C;
E80A06001332;2026-06-12T20:33:05Z;4.28;°C;
E80A06001332;2026-06-12T20:34:05Z;4.22;°C;
E80A06001332;2026-06-12T20:35:05Z;4.16;°C;
E80A06001332;2026-06-12T20:36:05Z;4.16;°C;
E80A06001332;2026-06-12T20:37:05Z;4.09;°C;
E80A06001332;2026-06-12T20:38:05Z;4.03;°C;
E80A06001332;2026-06-12T20:39:05Z;4.03;°C;
E80A06001332;2026-06-12T20:40:05Z;3.97;°C;
E80A06001332;2026-06-12T20:41:05Z;3.91;°C;
E80A06001332;2026-06-12T20:42:05Z;3.84;°C;
E80A06001332;2026-06-12T20:43:05Z;3.84;°C;
E80A06001332;2026-06-12T20:44:05Z;3.78;°C;
E80A06001332;2026-06-12T20:45:05Z;3.78;°C;
E80A06001332;2026-06-12T20:46:05Z;3.78;°C;
E80A06001332;2026-06-12T20:47:05Z;3.78;°C;
E80A06001332;2026-06-12T20:48:05Z;3.84;°C;
E80A06001332;2026-06-12T20:49:05Z;3.84;°C;
E80A06001332;2026-06-12T20:50:05Z;3.84;°C;
E80A06001332;2026-06-12T20:51:05Z;3.91;°C;
E80A06001332;2026-06-12T20:52:05Z;3.91;°C;
E80A06001332;2026-06-12T20:53:05Z;3.91;°C;
E80A06001332;2026-06-12T20:54:05Z;3.97;°C;
E80A06001332;2026-06-12T20:55:05Z;4.03;°C;
E80A06001332;2026-06-12T20:56:05Z;4.03;°C;
E80A06001332;2026-06-12T20:57:05Z;4.09;°C;
E80A06001332;2026-06-12T20:58:05Z;4.09;°C;
E80A06001332;2026-06-12T20:59:05Z;4.16;°C;
E80A06001332;2026-06-12T21:00:05Z;4.22;°C;
E80A06001332;2026-06-12T21:01:05Z;4.22;°C;
E80A06001332;2026-06-12T21:02:05Z;4.28;°C;
E80A06001332;2026-06-12T21:03:05Z;4.28;°C;
E80A06001332;2026-06-12T21:04:05Z;4.34;°C;
E80A06001332;2026-06-12T21:05:05Z;4.41;°C;
E80A06001332;2026-06-12T21:06:05Z;4.41;°C;
E80A06001332;2026-06-12T21:07:05Z;4.47;°C;
E80A06001332;2026-06-12T21:08:05Z;4.47;°C;
E80A06001332;2026-06-12T21:09:05Z;4.53;°C;
E80A06001332;2026-06-12T21:10:05Z;4.59;°C;
E80A06001332;2026-06-12T21:11:05Z;4.59;°C;
E80A06001332;2026-06-12T21:12:05Z;4.66;°C;
E80A06001332;2026-06-12T21:13:05Z;4.72;°C;
E80A06001332;2026-06-12T21:14:05Z;4.72;°C;
E80A06001332;2026-06-12T21:15:05Z;4.78;°C;
E80A06001332;2026-06-12T21:16:05Z;4.78;°C;
E80A06001332;2026-06-12T21:17:05Z;4.84;°C;
E80A06001332;2026-06-12T21:18:05Z;4.84;°C;
E80A06001332;2026-06-12T21:19:05Z;4.91;°C;
E80A06001332;2026-06-12T21:20:05Z;4.97;°C;
E80A06001332;2026-06-12T21:21:05Z;4.97;°C;
E80A06001332;2026-06-12T21:22:05Z;4.97;°C;
E80A06001332;2026-06-12T21:23:05Z;5.03;°C;
E80A06001332;2026-06-12T21:24:05Z;5.09;°C;
E80A06001332;2026-06-12T21:25:05Z;5.09;°C;
E80A06001332;2026-06-12T21:26:05Z;5.09;°C;
E80A06001332;2026-06-12T21:27:05Z;5.16;°C;
E80A06001332;2026-06-12T21:28:05Z;5.22;°C;
E80A06001332;2026-06-12T21:29:05Z;5.22;°C;
E80A06001332;2026-06-12T21:30:05Z;5.28;°C;
E80A06001332;2026-06-12T21:31:05Z;5.28;°C;
E80A06001332;2026-06-12T21:32:05Z;5.28;°C;
E80A06001332;2026-06-12T21:33:05Z;5.28;°C;
E80A06001332;2026-06-12T21:34:05Z;5.28;°C;
E80A06001332;2026-06-12T21:35:05Z;5.28;°C;
E80A06001332;2026-06-12T21:36:05Z;5.22;°C;
E80A06001332;2026-06-12T21:37:05Z;5.16;°C;
E80A06001332;2026-06-12T21:38:05Z;5.09;°C;
E80A06001332;2026-06-12T21:39:05Z;5.03;°C;
E80A06001332;2026-06-12T21:40:05Z;5.03;°C;
E80A06001332;2026-06-12T21:41:05Z;4.91;°C;
E80A06001332;2026-06-12T21:42:05Z;4.91;°C;
E80A06001332;2026-06-12T21:43:05Z;4.84;°C;
E80A06001332;2026-06-12T21:44:05Z;4.78;°C;
E80A06001332;2026-06-12T21:45:05Z;4.72;°C;
E80A06001332;2026-06-12T21:46:05Z;4.66;°C;
E80A06001332;2026-06-12T21:47:05Z;4.59;°C;
E80A06001332;2026-06-12T21:48:05Z;4.53;°C;
E80A06001332;2026-06-12T21:49:05Z;4.47;°C;
E80A06001332;2026-06-12T21:50:05Z;4.41;°C;
E80A06001332;2026-06-12T21:51:05Z;4.34;°C;
E80A06001332;2026-06-12T21:52:05Z;4.28;°C;
E80A06001332;2026-06-12T21:53:05Z;4.28;°C;
E80A06001332;2026-06-12T21:54:05Z;4.22;°C;
E80A06001332;2026-06-12T21:55:05Z;4.16;°C;
E80A06001332;2026-06-12T21:56:05Z;4.09;°C;
E80A06001332;2026-06-12T21:57:05Z;4.03;°C;
E80A06001332;2026-06-12T21:58:05Z;3.97;°C;
E80A06001332;2026-06-12T21:59:05Z;3.97;°C;
E80A06001332;2026-06-12T22:00:05Z;3.91;°C;
E80A06001332;2026-06-12T22:01:05Z;3.84;°C;
E80A06001332;2026-06-12T22:02:05Z;3.78;°C;
E80A06001332;2026-06-12T22:03:05Z;3.78;°C;
E80A06001332;2026-06-12T22:04:05Z;3.72;°C;
E80A06001332;2026-06-12T22:05:05Z;3.66;°C;
E80A06001332;2026-06-12T22:06:05Z;3.66;°C;
E80A06001332;2026-06-12T22:07:05Z;3.59;°C;
E80A06001332;2026-06-12T22:08:05Z;3.53;°C;
E80A06001332;2026-06-12T22:09:05Z;3.53;°C;
E80A06001332;2026-06-12T22:10:05Z;3.47;°C;
E80A06001332;2026-06-12T22:11:05Z;3.53;°C;
E80A06001332;2026-06-12T22:12:05Z;3.53;°C;
E80A06001332;2026-06-12T22:13:05Z;3.59;°C;
E80A06001332;2026-06-12T22:14:05Z;3.59;°C;
E80A06001332;2026-06-12T22:15:05Z;3.72;°C;
E80A06001332;2026-06-12T22:16:05Z;3.78;°C;
E80A06001332;2026-06-12T22:17:05Z;3.84;°C;
E80A06001332;2026-06-12T22:18:05Z;3.84;°C;
E80A06001332;2026-06-12T22:19:05Z;3.84;°C;
E80A06001332;2026-06-12T22:20:05Z;3.84;°C;
E80A06001332;2026-06-12T22:21:05Z;3.84;°C;
E80A06001332;2026-06-12T22:22:05Z;3.84;°C;
E80A06001332;2026-06-12T22:23:05Z;3.84;°C;
E80A06001332;2026-06-12T22:24:05Z;3.91;°C;
E80A06001332;2026-06-12T22:25:05Z;3.91;°C;
E80A06001332;2026-06-12T22:26:05Z;3.91;°C;
E80A06001332;2026-06-12T22:27:05Z;3.97;°C;
E80A06001332;2026-06-12T22:28:05Z;3.97;°C;
E80A06001332;2026-06-12T22:29:05Z;3.97;°C;
E80A06001332;2026-06-12T22:30:05Z;4.03;°C;
E80A06001332;2026-06-12T22:31:05Z;4.03;°C;
E80A06001332;2026-06-12T22:32:05Z;4.09;°C;
E80A06001332;2026-06-12T22:33:05Z;4.09;°C;
E80A06001332;2026-06-12T22:34:05Z;4.16;°C;
E80A06001332;2026-06-12T22:35:05Z;4.16;°C;
E80A06001332;2026-06-12T22:36:05Z;4.22;°C;
E80A06001332;2026-06-12T22:37:05Z;4.22;°C;
E80A06001332;2026-06-12T22:38:05Z;4.28;°C;
E80A06001332;2026-06-12T22:39:05Z;4.28;°C;
E80A06001332;2026-06-12T22:40:05Z;4.34;°C;
E80A06001332;2026-06-12T22:41:05Z;4.34;°C;
E80A06001332;2026-06-12T22:42:05Z;4.41;°C;
E80A06001332;2026-06-12T22:43:05Z;4.41;°C;
E80A06001332;2026-06-12T22:44:05Z;4.47;°C;
E80A06001332;2026-06-12T22:45:05Z;4.47;°C;
E80A06001332;2026-06-12T22:46:05Z;4.53;°C;
E80A06001332;2026-06-12T22:47:05Z;4.53;°C;
E80A06001332;2026-06-12T22:48:05Z;4.59;°C;
E80A06001332;2026-06-12T22:49:05Z;4.59;°C;
E80A06001332;2026-06-12T22:50:05Z;4.66;°C;
E80A06001332;2026-06-12T22:51:05Z;4.66;°C;
E80A06001332;2026-06-12T22:52:05Z;4.72;°C;
E80A06001332;2026-06-12T22:53:05Z;4.72;°C;
E80A06001332;2026-06-12T22:54:05Z;4.78;°C;
E80A06001332;2026-06-12T22:55:05Z;4.78;°C;
E80A06001332;2026-06-12T22:56:05Z;4.84;°C;
E80A06001332;2026-06-12T22:57:05Z;4.84;°C;
E80A06001332;2026-06-12T22:58:05Z;4.91;°C;
E80A06001332;2026-06-12T22:59:05Z;4.91;°C;
E80A06001332;2026-06-12T23:00:05Z;4.91;°C;
E80A06001332;2026-06-12T23:01:05Z;4.97;°C;
E80A06001332;2026-06-12T23:02:05Z;4.97;°C;
E80A06001332;2026-06-12T23:03:05Z;4.97;°C;
E80A06001332;2026-06-12T23:04:05Z;5.03;°C;
E80A06001332;2026-06-12T23:05:05Z;5.03;°C;
E80A06001332;2026-06-12T23:06:05Z;5.09;°C;
E80A06001332;2026-06-12T23:07:05Z;5.09;°C;
E80A06001332;2026-06-12T23:08:05Z;5.09;°C;
E80A06001332;2026-06-12T23:09:05Z;5.16;°C;
E80A06001332;2026-06-12T23:10:05Z;5.16;°C;
E80A06001332;2026-06-12T23:11:05Z;5.22;°C;
E80A06001332;2026-06-12T23:12:05Z;5.22;°C;
E80A06001332;2026-06-12T23:13:05Z;5.22;°C;
E80A06001332;2026-06-12T23:14:05Z;5.22;°C;
E80A06001332;2026-06-12T23:15:05Z;5.22;°C;
E80A06001332;2026-06-12T23:16:05Z;5.22;°C;
E80A06001332;2026-06-12T23:17:05Z;5.16;°C;
E80A06001332;2026-06-12T23:18:05Z;5.09;°C;
E80A06001332;2026-06-12T23:19:05Z;5.03;°C;
E80A06001332;2026-06-12T23:20:05Z;4.97;°C;
E80A06001332;2026-06-12T23:21:05Z;4.91;°C;
E80A06001332;2026-06-12T23:22:05Z;4.84;°C;
E80A06001332;2026-06-12T23:23:05Z;4.78;°C;
E80A06001332;2026-06-12T23:24:05Z;4.72;°C;
E80A06001332;2026-06-12T23:25:05Z;4.66;°C;
E80A06001332;2026-06-12T23:26:05Z;4.59;°C;
E80A06001332;2026-06-12T23:27:05Z;4.53;°C;
E80A06001332;2026-06-12T23:28:05Z;4.47;°C;
E80A06001332;2026-06-12T23:29:05Z;4.41;°C;
E80A06001332;2026-06-12T23:30:05Z;4.34;°C;
E80A06001332;2026-06-12T23:31:05Z;4.28;°C;
E80A06001332;2026-06-12T23:32:05Z;4.22;°C;
E80A06001332;2026-06-12T23:33:05Z;4.16;°C;
E80A06001332;2026-06-12T23:34:05Z;4.09;°C;
E80A06001332;2026-06-12T23:35:05Z;4.03;°C;
E80A06001332;2026-06-12T23:36:05Z;3.97;°C;
E80A06001332;2026-06-12T23:37:05Z;3.91;°C;
E80A06001332;2026-06-12T23:38:05Z;3.91;°C;
E80A06001332;2026-06-12T23:39:05Z;3.84;°C;
E80A06001332;2026-06-12T23:40:05Z;3.78;°C;
E80A06001332;2026-06-12T23:41:05Z;3.72;°C;
E80A06001332;2026-06-12T23:42:05Z;3.66;°C;
E80A06001332;2026-06-12T23:43:05Z;3.59;°C;
E80A06001332;2026-06-12T23:44:05Z;3.53;°C;
E80A06001332;2026-06-12T23:45:05Z;3.53;°C;
E80A06001332;2026-06-12T23:46:05Z;3.53;°C;
E80A06001332;2026-06-12T23:47:05Z;3.59;°C;
E80A06001332;2026-06-12T23:48:05Z;3.59;°C;
E80A06001332;2026-06-12T23:49:05Z;3.66;°C;
E80A06001332;2026-06-12T23:50:05Z;3.66;°C;
E80A06001332;2026-06-12T23:51:05Z;3.72;°C;
E80A06001332;2026-06-12T23:52:05Z;3.78;°C;
E80A06001332;2026-06-12T23:53:05Z;3.78;°C;
E80A06001332;2026-06-12T23:54:05Z;3.78;°C;
E80A06001332;2026-06-12T23:55:05Z;3.78;°C;
E80A06001332;2026-06-12T23:56:05Z;3.78;°C;
E80A06001332;2026-06-12T23:57:05Z;3.78;°C;
E80A06001332;2026-06-12T23:58:05Z;3.78;°C;
E80A06001332;2026-06-12T23:59:05Z;3.78;°C;
E80A06001332;2026-06-13T00:00:05Z;3.78;°C;
E80A06001332;2026-06-13T00:01:05Z;3.78;°C;
E80A06001332;2026-06-13T00:02:05Z;3.78;°C;
E80A06001332;2026-06-13T00:03:05Z;3.84;°C;
E80A06001332;2026-06-13T00:04:05Z;3.84;°C;
E80A06001332;2026-06-13T00:05:05Z;3.84;°C;
E80A06001332;2026-06-13T00:06:05Z;3.91;°C;
E80A06001332;2026-06-13T00:07:05Z;3.91;°C;
E80A06001332;2026-06-13T00:08:05Z;3.97;°C;
E80A06001332;2026-06-13T00:09:05Z;3.97;°C;
E80A06001332;2026-06-13T00:10:05Z;3.97;°C;
E80A06001332;2026-06-13T00:11:05Z;4.03;°C;
E80A06001332;2026-06-13T00:12:05Z;4.09;°C;
E80A06001332;2026-06-13T00:13:05Z;4.09;°C;
E80A06001332;2026-06-13T00:14:05Z;4.09;°C;
E80A06001332;2026-06-13T00:15:05Z;4.16;°C;
E80A06001332;2026-06-13T00:16:05Z;4.16;°C;
E80A06001332;2026-06-13T00:17:05Z;4.22;°C;
E80A06001332;2026-06-13T00:18:05Z;4.22;°C;
E80A06001332;2026-06-13T00:19:05Z;4.28;°C;
E80A06001332;2026-06-13T00:20:05Z;4.28;°C;
E80A06001332;2026-06-13T00:21:05Z;4.28;°C;
E80A06001332;2026-06-13T00:22:05Z;4.34;°C;
E80A06001332;2026-06-13T00:23:05Z;4.41;°C;
E80A06001332;2026-06-13T00:24:05Z;4.41;°C;
E80A06001332;2026-06-13T00:25:05Z;4.47;°C;
E80A06001332;2026-06-13T00:26:05Z;4.47;°C;
E80A06001332;2026-06-13T00:27:05Z;4.47;°C;
E80A06001332;2026-06-13T00:28:05Z;4.53;°C;
E80A06001332;2026-06-13T00:29:05Z;4.53;°C;
E80A06001332;2026-06-13T00:30:05Z;4.59;°C;
E80A06001332;2026-06-13T00:31:05Z;4.59;°C;
E80A06001332;2026-06-13T00:32:05Z;4.66;°C;
E80A06001332;2026-06-13T00:33:05Z;4.66;°C;
E80A06001332;2026-06-13T00:34:05Z;4.72;°C;
E80A06001332;2026-06-13T00:35:05Z;4.72;°C;
E80A06001332;2026-06-13T00:36:05Z;4.72;°C;
E80A06001332;2026-06-13T00:37:05Z;4.78;°C;
E80A06001332;2026-06-13T00:38:05Z;4.78;°C;
E80A06001332;2026-06-13T00:39:05Z;4.84;°C;
E80A06001332;2026-06-13T00:40:05Z;4.84;°C;
E80A06001332;2026-06-13T00:41:05Z;4.84;°C;
E80A06001332;2026-06-13T00:42:05Z;4.91;°C;
E80A06001332;2026-06-13T00:43:05Z;4.91;°C;
E80A06001332;2026-06-13T00:44:05Z;4.91;°C;
E80A06001332;2026-06-13T00:45:05Z;4.97;°C;
E80A06001332;2026-06-13T00:46:05Z;4.97;°C;
E80A06001332;2026-06-13T00:47:05Z;4.97;°C;
E80A06001332;2026-06-13T00:48:05Z;5.03;°C;
E80A06001332;2026-06-13T00:49:05Z;5.03;°C;
E80A06001332;2026-06-13T00:50:05Z;5.09;°C;
E80A06001332;2026-06-13T00:51:05Z;5.09;°C;
E80A06001332;2026-06-13T00:52:05Z;5.09;°C;
E80A06001332;2026-06-13T00:53:05Z;5.09;°C;
E80A06001332;2026-06-13T00:54:05Z;5.09;°C;
E80A06001332;2026-06-13T00:55:05Z;5.16;°C;
E80A06001332;2026-06-13T00:56:05Z;5.16;°C;
E80A06001332;2026-06-13T00:57:05Z;5.16;°C;
E80A06001332;2026-06-13T00:58:05Z;5.09;°C;
E80A06001332;2026-06-13T00:59:05Z;5.03;°C;
E80A06001332;2026-06-13T01:00:05Z;4.97;°C;
E80A06001332;2026-06-13T01:01:05Z;4.97;°C;
E80A06001332;2026-06-13T01:02:05Z;4.91;°C;
E80A06001332;2026-06-13T01:03:05Z;4.78;°C;
E80A06001332;2026-06-13T01:04:05Z;4.72;°C;
E80A06001332;2026-06-13T01:05:05Z;4.66;°C;
E80A06001332;2026-06-13T01:06:05Z;4.59;°C;
E80A06001332;2026-06-13T01:07:05Z;4.53;°C;
E80A06001332;2026-06-13T01:08:05Z;4.47;°C;
E80A06001332;2026-06-13T01:09:05Z;4.41;°C;
E80A06001332;2026-06-13T01:10:05Z;4.34;°C;
E80A06001332;2026-06-13T01:11:05Z;4.28;°C;
E80A06001332;2026-06-13T01:12:05Z;4.22;°C;
E80A06001332;2026-06-13T01:13:05Z;4.16;°C;
E80A06001332;2026-06-13T01:14:05Z;4.09;°C;
E80A06001332;2026-06-13T01:15:05Z;4.03;°C;
E80A06001332;2026-06-13T01:16:05Z;3.97;°C;
E80A06001332;2026-06-13T01:17:05Z;3.91;°C;
E80A06001332;2026-06-13T01:18:05Z;3.84;°C;
E80A06001332;2026-06-13T01:19:05Z;3.78;°C;
E80A06001332;2026-06-13T01:20:05Z;3.78;°C;
E80A06001332;2026-06-13T01:21:05Z;3.72;°C;
E80A06001332;2026-06-13T01:22:05Z;3.66;°C;
E80A06001332;2026-06-13T01:23:05Z;3.59;°C;
E80A06001332;2026-06-13T01:24:05Z;3.53;°C;
E80A06001332;2026-06-13T01:25:05Z;3.53;°C;
E80A06001332;2026-06-13T01:26:05Z;3.53;°C;
E80A06001332;2026-06-13T01:27:05Z;3.53;°C;
E80A06001332;2026-06-13T01:28:05Z;3.59;°C;
E80A06001332;2026-06-13T01:29:05Z;3.59;°C;
E80A06001332;2026-06-13T01:30:05Z;3.66;°C;
E80A06001332;2026-06-13T01:31:05Z;3.66;°C;
E80A06001332;2026-06-13T01:32:05Z;3.72;°C;
E80A06001332;2026-06-13T01:33:05Z;3.72;°C;
E80A06001332;2026-06-13T01:34:05Z;3.78;°C;
E80A06001332;2026-06-13T01:35:05Z;3.78;°C;
E80A06001332;2026-06-13T01:36:05Z;3.72;°C;
E80A06001332;2026-06-13T01:37:05Z;3.72;°C;
E80A06001332;2026-06-13T01:38:05Z;3.72;°C;
E80A06001332;2026-06-13T01:39:05Z;3.72;°C;
E80A06001332;2026-06-13T01:40:05Z;3.72;°C;
E80A06001332;2026-06-13T01:41:05Z;3.72;°C;
E80A06001332;2026-06-13T01:42:05Z;3.72;°C;
E80A06001332;2026-06-13T01:43:05Z;3.78;°C;
E80A06001332;2026-06-13T01:44:05Z;3.78;°C;
E80A06001332;2026-06-13T01:45:05Z;3.78;°C;
E80A06001332;2026-06-13T01:46:05Z;3.78;°C;
E80A06001332;2026-06-13T01:47:05Z;3.84;°C;
E80A06001332;2026-06-13T01:48:05Z;3.84;°C;
E80A06001332;2026-06-13T01:49:05Z;3.91;°C;
E80A06001332;2026-06-13T01:50:05Z;3.91;°C;
E80A06001332;2026-06-13T01:51:05Z;3.97;°C;
E80A06001332;2026-06-13T01:52:05Z;3.97;°C;
E80A06001332;2026-06-13T01:53:05Z;3.97;°C;
E80A06001332;2026-06-13T01:54:05Z;4.03;°C;
E80A06001332;2026-06-13T01:55:05Z;4.03;°C;
E80A06001332;2026-06-13T01:56:05Z;4.09;°C;
E80A06001332;2026-06-13T01:57:05Z;4.09;°C;
E80A06001332;2026-06-13T01:58:05Z;4.16;°C;
E80A06001332;2026-06-13T01:59:05Z;4.16;°C;
E80A06001332;2026-06-13T02:00:05Z;4.22;°C;
E80A06001332;2026-06-13T02:01:05Z;4.22;°C;
E80A06001332;2026-06-13T02:02:05Z;4.28;°C;
E80A06001332;2026-06-13T02:03:05Z;4.28;°C;
E80A06001332;2026-06-13T02:04:05Z;4.34;°C;
E80A06001332;2026-06-13T02:05:05Z;4.34;°C;
E80A06001332;2026-06-13T02:06:05Z;4.41;°C;
E80A06001332;2026-06-13T02:07:05Z;4.41;°C;
E80A06001332;2026-06-13T02:08:05Z;4.41;°C;
E80A06001332;2026-06-13T02:09:05Z;4.47;°C;
E80A06001332;2026-06-13T02:10:05Z;4.47;°C;
E80A06001332;2026-06-13T02:11:05Z;4.53;°C;
E80A06001332;2026-06-13T02:12:05Z;4.53;°C;
E80A06001332;2026-06-13T02:13:05Z;4.53;°C;
E80A06001332;2026-06-13T02:14:05Z;4.59;°C;
E80A06001332;2026-06-13T02:15:05Z;4.59;°C;
E80A06001332;2026-06-13T02:16:05Z;4.59;°C;
E80A06001332;2026-06-13T02:17:05Z;4.66;°C;
E80A06001332;2026-06-13T02:18:05Z;4.66;°C;
E80A06001332;2026-06-13T02:19:05Z;4.72;°C;
E80A06001332;2026-06-13T02:20:05Z;4.72;°C;
E80A06001332;2026-06-13T02:21:05Z;4.78;°C;
E80A06001332;2026-06-13T02:22:05Z;4.78;°C;
E80A06001332;2026-06-13T02:23:05Z;4.78;°C;
E80A06001332;2026-06-13T02:24:05Z;4.84;°C;
E80A06001332;2026-06-13T02:25:05Z;4.84;°C;
E80A06001332;2026-06-13T02:26:05Z;4.84;°C;
E80A06001332;2026-06-13T02:27:05Z;4.91;°C;
E80A06001332;2026-06-13T02:28:05Z;4.91;°C;
E80A06001332;2026-06-13T02:29:05Z;4.91;°C;
E80A06001332;2026-06-13T02:30:05Z;4.97;°C;
E80A06001332;2026-06-13T02:31:05Z;4.97;°C;
E80A06001332;2026-06-13T02:32:05Z;4.97;°C;
E80A06001332;2026-06-13T02:33:05Z;4.97;°C;
E80A06001332;2026-06-13T02:34:05Z;5.03;°C;
E80A06001332;2026-06-13T02:35:05Z;5.03;°C;
E80A06001332;2026-06-13T02:36:05Z;5.03;°C;
E80A06001332;2026-06-13T02:37:05Z;5.03;°C;
E80A06001332;2026-06-13T02:38:05Z;5.09;°C;
E80A06001332;2026-06-13T02:39:05Z;5.09;°C;
E80A06001332;2026-06-13T02:40:05Z;5.09;°C;
E80A06001332;2026-06-13T02:41:05Z;5.03;°C;
E80A06001332;2026-06-13T02:42:05Z;5.03;°C;
E80A06001332;2026-06-13T02:43:05Z;4.97;°C;
E80A06001332;2026-06-13T02:44:05Z;4.91;°C;
E80A06001332;2026-06-13T02:45:05Z;4.84;°C;
E80A06001332;2026-06-13T02:46:05Z;4.78;°C;
E80A06001332;2026-06-13T02:47:05Z;4.72;°C;
E80A06001332;2026-06-13T02:48:05Z;4.66;°C;
E80A06001332;2026-06-13T02:49:05Z;4.59;°C;
E80A06001332;2026-06-13T02:50:05Z;4.53;°C;
E80A06001332;2026-06-13T02:51:05Z;4.47;°C;
E80A06001332;2026-06-13T02:52:05Z;4.41;°C;
E80A06001332;2026-06-13T02:53:05Z;4.34;°C;
E80A06001332;2026-06-13T02:54:05Z;4.28;°C;
E80A06001332;2026-06-13T02:55:05Z;4.22;°C;
E80A06001332;2026-06-13T02:56:05Z;4.16;°C;
E80A06001332;2026-06-13T02:57:05Z;4.09;°C;
E80A06001332;2026-06-13T02:58:05Z;4.03;°C;
E80A06001332;2026-06-13T02:59:05Z;3.97;°C;
E80A06001332;2026-06-13T03:00:05Z;3.91;°C;
E80A06001332;2026-06-13T03:01:05Z;3.84;°C;
E80A06001332;2026-06-13T03:02:05Z;3.78;°C;
E80A06001332;2026-06-13T03:03:05Z;3.72;°C;
E80A06001332;2026-06-13T03:04:05Z;3.66;°C;
E80A06001332;2026-06-13T03:05:05Z;3.59;°C;
E80A06001332;2026-06-13T03:06:05Z;3.53;°C;
E80A06001332;2026-06-13T03:07:05Z;3.53;°C;
E80A06001332;2026-06-13T03:08:05Z;3.53;°C;
E80A06001332;2026-06-13T03:09:05Z;3.59;°C;
E80A06001332;2026-06-13T03:10:05Z;3.59;°C;
E80A06001332;2026-06-13T03:11:05Z;3.59;°C;
E80A06001332;2026-06-13T03:12:05Z;3.66;°C;
E80A06001332;2026-06-13T03:13:05Z;3.66;°C;
E80A06001332;2026-06-13T03:14:05Z;3.72;°C;
E80A06001332;2026-06-13T03:15:05Z;3.72;°C;
E80A06001332;2026-06-13T03:16:05Z;3.78;°C;
E80A06001332;2026-06-13T03:17:05Z;3.78;°C;
E80A06001332;2026-06-13T03:18:05Z;3.78;°C;
E80A06001332;2026-06-13T03:19:05Z;3.78;°C;
E80A06001332;2026-06-13T03:20:05Z;3.78;°C;
E80A06001332;2026-06-13T03:21:05Z;3.72;°C;
E80A06001332;2026-06-13T03:22:05Z;3.72;°C;
E80A06001332;2026-06-13T03:23:05Z;3.72;°C;
E80A06001332;2026-06-13T03:24:05Z;3.72;°C;
E80A06001332;2026-06-13T03:25:05Z;3.72;°C;
E80A06001332;2026-06-13T03:26:05Z;3.78;°C;
E80A06001332;2026-06-13T03:27:05Z;3.78;°C;
E80A06001332;2026-06-13T03:28:05Z;3.78;°C;
E80A06001332;2026-06-13T03:29:05Z;3.84;°C;
E80A06001332;2026-06-13T03:30:05Z;3.84;°C;
E80A06001332;2026-06-13T03:31:05Z;3.84;°C;
E80A06001332;2026-06-13T03:32:05Z;3.91;°C;
E80A06001332;2026-06-13T03:33:05Z;3.91;°C;
E80A06001332;2026-06-13T03:34:05Z;3.97;°C;
E80A06001332;2026-06-13T03:35:05Z;3.97;°C;
E80A06001332;2026-06-13T03:36:05Z;3.97;°C;
E80A06001332;2026-06-13T03:37:05Z;4.03;°C;
E80A06001332;2026-06-13T03:38:05Z;4.03;°C;
E80A06001332;2026-06-13T03:39:05Z;4.09;°C;
E80A06001332;2026-06-13T03:40:05Z;4.09;°C;
E80A06001332;2026-06-13T03:41:05Z;4.09;°C;
E80A06001332;2026-06-13T03:42:05Z;4.16;°C;
E80A06001332;2026-06-13T03:43:05Z;4.22;°C;
E80A06001332;2026-06-13T03:44:05Z;4.22;°C;
E80A06001332;2026-06-13T03:45:05Z;4.22;°C;
E80A06001332;2026-06-13T03:46:05Z;4.28;°C;
E80A06001332;2026-06-13T03:47:05Z;4.28;°C;
E80A06001332;2026-06-13T03:48:05Z;4.34;°C;
E80A06001332;2026-06-13T03:49:05Z;4.34;°C;
E80A06001332;2026-06-13T03:50:05Z;4.34;°C;
E80A06001332;2026-06-13T03:51:05Z;4.41;°C;
E80A06001332;2026-06-13T03:52:05Z;4.41;°C;
E80A06001332;2026-06-13T03:53:05Z;4.47;°C;
E80A06001332;2026-06-13T03:54:05Z;4.47;°C;
E80A06001332;2026-06-13T03:55:05Z;4.53;°C;
E80A06001332;2026-06-13T03:56:05Z;4.53;°C;
E80A06001332;2026-06-13T03:57:05Z;4.53;°C;
E80A06001332;2026-06-13T03:58:05Z;4.59;°C;
E80A06001332;2026-06-13T03:59:05Z;4.59;°C;
