Sensor S/N;YYYY-MM-DDThh:mm:ss (UTC);Value;Unit;Status
E80A0600102E;2026-06-12T23:11:28Z;4.91;°C;
E80A0600102E;2026-06-12T23:12:28Z;4.91;°C;
E80A0600102E;2026-06-12T23:13:28Z;4.91;°C;
E80A0600102E;2026-06-12T23:14:28Z;4.97;°C;
E80A0600102E;2026-06-12T23:15:28Z;4.91;°C;
E80A0600102E;2026-06-12T23:16:28Z;4.91;°C;
E80A0600102E;2026-06-12T23:17:28Z;4.84;°C;
E80A0600102E;2026-06-12T23:18:28Z;4.78;°C;
E80A0600102E;2026-06-12T23:19:28Z;4.72;°C;
E80A0600102E;2026-06-12T23:20:28Z;4.66;°C;
E80A0600102E;2026-06-12T23:21:28Z;4.59;°C;
E80A0600102E;2026-06-12T23:22:28Z;4.53;°C;
E80A0600102E;2026-06-12T23:23:28Z;4.47;°C;
E80A0600102E;2026-06-12T23:24:28Z;4.41;°C;
E80A0600102E;2026-06-12T23:25:28Z;4.34;°C;
E80A0600102E;2026-06-12T23:26:28Z;4.28;°C;
E80A0600102E;2026-06-12T23:27:28Z;4.28;°C;
E80A0600102E;2026-06-12T23:28:28Z;4.16;°C;
E80A0600102E;2026-06-12T23:29:28Z;4.09;°C;
E80A0600102E;2026-06-12T23:30:28Z;4.09;°C;
E80A0600102E;2026-06-12T23:31:28Z;4.03;°C;
E80A0600102E;2026-06-12T23:32:28Z;3.91;°C;
E80A0600102E;2026-06-12T23:33:28Z;3.84;°C;
E80A0600102E;2026-06-12T23:34:28Z;3.84;°C;
E80A0600102E;2026-06-12T23:35:28Z;3.78;°C;
E80A0600102E;2026-06-12T23:36:28Z;3.72;°C;
E80A0600102E;2026-06-12T23:37:28Z;3.66;°C;
E80A0600102E;2026-06-12T23:38:28Z;3.59;°C;
E80A0600102E;2026-06-12T23:39:28Z;3.53;°C;
E80A0600102E;2026-06-12T23:40:28Z;3.47;°C;
E80A0600102E;2026-06-12T23:41:28Z;3.41;°C;
E80A0600102E;2026-06-12T23:42:28Z;3.34;°C;
E80A0600102E;2026-06-12T23:43:28Z;3.34;°C;
E80A0600102E;2026-06-12T23:44:28Z;3.28;°C;
E80A0600102E;2026-06-12T23:45:28Z;3.22;°C;
E80A0600102E;2026-06-12T23:46:28Z;3.28;°C;
E80A0600102E;2026-06-12T23:47:28Z;3.28;°C;
E80A0600102E;2026-06-12T23:48:28Z;3.28;°C;
E80A0600102E;2026-06-12T23:49:28Z;3.34;°C;
E80A0600102E;2026-06-12T23:50:28Z;3.34;°C;
E80A0600102E;2026-06-12T23:51:28Z;3.41;°C;
E80A0600102E;2026-06-12T23:52:28Z;3.41;°C;
E80A0600102E;2026-06-12T23:53:28Z;3.47;°C;
E80A0600102E;2026-06-12T23:54:28Z;3.47;°C;
E80A0600102E;2026-06-12T23:55:28Z;3.47;°C;
E80A0600102E;2026-06-12T23:56:28Z;3.47;°C;
E80A0600102E;2026-06-12T23:57:28Z;3.47;°C;
E80A0600102E;2026-06-12T23:58:28Z;3.47;°C;
E80A0600102E;2026-06-12T23:59:28Z;3.47;°C;
E80A0600102E;2026-06-13T00:00:28Z;3.47;°C;
E80A0600102E;2026-06-13T00:01:28Z;3.47;°C;
E80A0600102E;2026-06-13T00:02:28Z;3.47;°C;
E80A0600102E;2026-06-13T00:03:28Z;3.47;°C;
E80A0600102E;2026-06-13T00:04:28Z;3.53;°C;
E80A0600102E;2026-06-13T00:05:28Z;3.53;°C;
E80A0600102E;2026-06-13T00:06:28Z;3.53;°C;
E80A0600102E;2026-06-13T00:07:28Z;3.59;°C;
E80A0600102E;2026-06-13T00:08:28Z;3.59;°C;
E80A0600102E;2026-06-13T00:09:28Z;3.66;°C;
E80A0600102E;2026-06-13T00:10:28Z;3.66;°C;
E80A0600102E;2026-06-13T00:11:28Z;3.66;°C;
E80A0600102E;2026-06-13T00:12:28Z;3.72;°C;
E80A0600102E;2026-06-13T00:13:28Z;3.72;°C;
E80A0600102E;2026-06-13T00:14:28Z;3.78;°C;
E80A0600102E;2026-06-13T00:15:28Z;3.78;°C;
E80A0600102E;2026-06-13T00:16:28Z;3.84;°C;
E80A0600102E;2026-06-13T00:17:28Z;3.84;°C;
E80A0600102E;2026-06-13T00:18:28Z;3.91;°C;
E80A0600102E;2026-06-13T00:19:28Z;3.91;°C;
E80A0600102E;2026-06-13T00:20:28Z;3.97;°C;
E80A0600102E;2026-06-13T00:21:28Z;3.97;°C;
E80A0600102E;2026-06-13T00:22:28Z;4.03;°C;
E80A0600102E;2026-06-13T00:23:28Z;4.03;°C;
E80A0600102E;2026-06-13T00:24:28Z;4.09;°C;
E80A0600102E;2026-06-13T00:25:28Z;4.09;°C;
E80A0600102E;2026-06-13T00:26:28Z;4.16;°C;
E80A0600102E;2026-06-13T00:27:28Z;4.16;°C;
E80A0600102E;2026-06-13T00:28:28Z;4.16;°C;
E80A0600102E;2026-06-13T00:29:28Z;4.22;°C;
E80A0600102E;2026-06-13T00:30:28Z;4.22;°C;
E80A0600102E;2026-06-13T00:31:28Z;4.28;°C;
E80A0600102E;2026-06-13T00:32:28Z;4.28;°C;
E80A0600102E;2026-06-13T00:33:28Z;4.34;°C;
E80A0600102E;2026-06-13T00:34:28Z;4.34;°C;
E80A0600102E;2026-06-13T00:35:28Z;4.41;°C;
E80A0600102E;2026-06-13T00:36:28Z;4.41;°C;
E80A0600102E;2026-06-13T00:37:28Z;4.47;°C;
E80A0600102E;2026-06-13T00:38:28Z;4.47;°C;
E80A0600102E;2026-06-13T00:39:28Z;4.53;°C;
E80A0600102E;2026-06-13T00:40:28Z;4.53;°C;
E80A0600102E;2026-06-13T00:41:28Z;4.53;°C;
E80A0600102E;2026-06-13T00:42:28Z;4.59;°C;
E80A0600102E;2026-06-13T00:43:28Z;4.59;°C;
E80A0600102E;2026-06-13T00:44:28Z;4.59;°C;
E80A0600102E;2026-06-13T00:45:28Z;4.66;°C;
E80A0600102E;2026-06-13T00:46:28Z;4.66;°C;
E80A0600102E;2026-06-13T00:47:28Z;4.72;°C;
E80A0600102E;2026-06-13T00:48:28Z;4.72;°C;
E80A0600102E;2026-06-13T00:49:28Z;4.72;°C;
E80A0600102E;2026-06-13T00:50:28Z;4.78;°C;
E80A0600102E;2026-06-13T00:51:28Z;4.78;°C;
E80A0600102E;2026-06-13T00:52:28Z;4.78;°C;
E80A0600102E;2026-06-13T00:53:28Z;4.84;°C;
E80A0600102E;2026-06-13T00:54:28Z;4.84;°C;
E80A0600102E;2026-06-13T00:55:28Z;4.84;°C;
E80A0600102E;2026-06-13T00:56:28Z;4.84;°C;
E80A0600102E;2026-06-13T00:57:28Z;4.84;°C;
E80A0600102E;2026-06-13T00:58:28Z;4.78;°C;
E80A0600102E;2026-06-13T00:59:28Z;4.78;°C;
E80A0600102E;2026-06-13T01:00:28Z;4.72;°C;
E80A0600102E;2026-06-13T01:01:28Z;4.66;°C;
E80A0600102E;2026-06-13T01:02:28Z;4.59;°C;
E80A0600102E;2026-06-13T01:03:28Z;4.53;°C;
E80A0600102E;2026-06-13T01:04:28Z;4.47;°C;
E80A0600102E;2026-06-13T01:05:28Z;4.41;°C;
E80A0600102E;2026-06-13T01:06:28Z;4.34;°C;
E80A0600102E;2026-06-13T01:07:28Z;4.28;°C;
E80A0600102E;2026-06-13T01:08:28Z;4.16;°C;
E80A0600102E;2026-06-13T01:09:28Z;4.16;°C;
E80A0600102E;2026-06-13T01:10:28Z;4.09;°C;
E80A0600102E;2026-06-13T01:11:28Z;4.03;°C;
E80A0600102E;2026-06-13T01:12:28Z;3.91;°C;
E80A0600102E;2026-06-13T01:13:28Z;3.84;°C;
E80A0600102E;2026-06-13T01:14:28Z;3.78;°C;
E80A0600102E;2026-06-13T01:15:28Z;3.78;°C;
E80A0600102E;2026-06-13T01:16:28Z;3.72;°C;
E80A0600102E;2026-06-13T01:17:28Z;3.66;°C;
E80A0600102E;2026-06-13T01:18:28Z;3.59;°C;
E80A0600102E;2026-06-13T01:19:28Z;3.53;°C;
E80A0600102E;2026-06-13T01:20:28Z;3.47;°C;
E80A0600102E;2026-06-13T01:21:28Z;3.41;°C;
E80A0600102E;2026-06-13T01:22:28Z;3.34;°C;
E80A0600102E;2026-06-13T01:23:28Z;3.28;°C;
E80A0600102E;2026-06-13T01:24:28Z;3.22;°C;
E80A0600102E;2026-06-13T01:25:28Z;3.22;°C;
E80A0600102E;2026-06-13T01:26:28Z;3.22;°C;
E80A0600102E;2026-06-13T01:27:28Z;3.28;°C;
E80A0600102E;2026-06-13T01:28:28Z;3.28;°C;
E80A0600102E;2026-06-13T01:29:28Z;3.28;°C;
E80A0600102E;2026-06-13T01:30:28Z;3.34;°C;
E80A0600102E;2026-06-13T01:31:28Z;3.34;°C;
E80A0600102E;2026-06-13T01:32:28Z;3.41;°C;
E80A0600102E;2026-06-13T01:33:28Z;3.41;°C;
E80A0600102E;2026-06-13T01:34:28Z;3.47;°C;
E80A0600102E;2026-06-13T01:35:28Z;3.41;°C;
E80A0600102E;2026-06-13T01:36:28Z;3.41;°C;
E80A0600102E;2026-06-13T01:37:28Z;3.41;°C;
E80A0600102E;2026-06-13T01:38:28Z;3.41;°C;
E80A0600102E;2026-06-13T01:39:28Z;3.34;°C;
E80A0600102E;2026-06-13T01:40:28Z;3.41;°C;
E80A0600102E;2026-06-13T01:41:28Z;3.41;°C;
E80A0600102E;2026-06-13T01:42:28Z;3.41;°C;
E80A0600102E;2026-06-13T01:43:28Z;3.41;°C;
E80A0600102E;2026-06-13T01:44:28Z;3.41;°C;
E80A0600102E;2026-06-13T01:45:28Z;3.47;°C;
E80A0600102E;2026-06-13T01:46:28Z;3.47;°C;
E80A0600102E;2026-06-13T01:47:28Z;3.53;°C;
E80A0600102E;2026-06-13T01:48:28Z;3.53;°C;
E80A0600102E;2026-06-13T01:49:28Z;3.53;°C;
E80A0600102E;2026-06-13T01:50:28Z;3.59;°C;
E80A0600102E;2026-06-13T01:51:28Z;3.59;°C;
E80A0600102E;2026-06-13T01:52:28Z;3.66;°C;
E80A0600102E;2026-06-13T01:53:28Z;3.66;°C;
E80A0600102E;2026-06-13T01:54:28Z;3.66;°C;
E80A0600102E;2026-06-13T01:55:28Z;3.72;°C;
E80A0600102E;2026-06-13T01:56:28Z;3.72;°C;
E80A0600102E;2026-06-13T01:57:28Z;3.78;°C;
E80A0600102E;2026-06-13T01:58:28Z;3.78;°C;
E80A0600102E;2026-06-13T01:59:28Z;3.84;°C;
E80A0600102E;2026-06-13T02:00:28Z;3.84;°C;
E80A0600102E;2026-06-13T02:01:28Z;3.91;°C;
E80A0600102E;2026-06-13T02:02:28Z;3.91;°C;
E80A0600102E;2026-06-13T02:03:28Z;3.97;°C;
E80A0600102E;2026-06-13T02:04:28Z;3.97;°C;
E80A0600102E;2026-06-13T02:05:28Z;4.03;°C;
E80A0600102E;2026-06-13T02:06:28Z;4.03;°C;
E80A0600102E;2026-06-13T02:07:28Z;4.03;°C;
E80A0600102E;2026-06-13T02:08:28Z;4.09;°C;
E80A0600102E;2026-06-13T02:09:28Z;4.09;°C;
E80A0600102E;2026-06-13T02:10:28Z;4.16;°C;
E80A0600102E;2026-06-13T02:11:28Z;4.16;°C;
E80A0600102E;2026-06-13T02:12:28Z;4.22;°C;
E80A0600102E;2026-06-13T02:13:28Z;4.22;°C;
E80A0600102E;2026-06-13T02:14:28Z;4.28;°C;
E80A0600102E;2026-06-13T02:15:28Z;4.28;°C;
E80A0600102E;2026-06-13T02:16:28Z;4.28;°C;
E80A0600102E;2026-06-13T02:17:28Z;4.34;°C;
E80A0600102E;2026-06-13T02:18:28Z;4.34;°C;
E80A0600102E;2026-06-13T02:19:28Z;4.34;°C;
E80A0600102E;2026-06-13T02:20:28Z;4.41;°C;
E80A0600102E;2026-06-13T02:21:28Z;4.41;°C;
E80A0600102E;2026-06-13T02:22:28Z;4.47;°C;
E80A0600102E;2026-06-13T02:23:28Z;4.47;°C;
E80A0600102E;2026-06-13T02:24:28Z;4.53;°C;
E80A0600102E;2026-06-13T02:25:28Z;4.53;°C;
E80A0600102E;2026-06-13T02:26:28Z;4.53;°C;
E80A0600102E;2026-06-13T02:27:28Z;4.59;°C;
E80A0600102E;2026-06-13T02:28:28Z;4.59;°C;
E80A0600102E;2026-06-13T02:29:28Z;4.59;°C;
E80A0600102E;2026-06-13T02:30:28Z;4.66;°C;
E80A0600102E;2026-06-13T02:31:28Z;4.66;°C;
E80A0600102E;2026-06-13T02:32:28Z;4.66;°C;
E80A0600102E;2026-06-13T02:33:28Z;4.72;°C;
E80A0600102E;2026-06-13T02:34:28Z;4.72;°C;
E80A0600102E;2026-06-13T02:35:28Z;4.72;°C;
E80A0600102E;2026-06-13T02:36:28Z;4.78;°C;
E80A0600102E;2026-06-13T02:37:28Z;4.78;°C;
E80A0600102E;2026-06-13T02:38:28Z;4.78;°C;
E80A0600102E;2026-06-13T02:39:28Z;4.78;°C;
E80A0600102E;2026-06-13T02:40:28Z;4.78;°C;
E80A0600102E;2026-06-13T02:41:28Z;4.72;°C;
E80A0600102E;2026-06-13T02:42:28Z;4.72;°C;
E80A0600102E;2026-06-13T02:43:28Z;4.66;°C;
E80A0600102E;2026-06-13T02:44:28Z;4.59;°C;
E80A0600102E;2026-06-13T02:45:28Z;4.53;°C;
E80A0600102E;2026-06-13T02:46:28Z;4.47;°C;
E80A0600102E;2026-06-13T02:47:28Z;4.41;°C;
E80A0600102E;2026-06-13T02:48:28Z;4.34;°C;
E80A0600102E;2026-06-13T02:49:28Z;4.28;°C;
E80A0600102E;2026-06-13T02:50:28Z;4.22;°C;
E80A0600102E;2026-06-13T02:51:28Z;4.16;°C;
E80A0600102E;2026-06-13T02:52:28Z;4.09;°C;
E80A0600102E;2026-06-13T02:53:28Z;4.03;°C;
E80A0600102E;2026-06-13T02:54:28Z;3.97;°C;
E80A0600102E;2026-06-13T02:55:28Z;3.91;°C;
E80A0600102E;2026-06-13T02:56:28Z;3.84;°C;
E80A0600102E;2026-06-13T02:57:28Z;3.78;°C;
E80A0600102E;2026-06-13T02:58:28Z;3.72;°C;
E80A0600102E;2026-06-13T02:59:28Z;3.66;°C;
E80A0600102E;2026-06-13T03:00:28Z;3.59;°C;
E80A0600102E;2026-06-13T03:01:28Z;3.53;°C;
E80A0600102E;2026-06-13T03:02:28Z;3.47;°C;
E80A0600102E;2026-06-13T03:03:28Z;3.41;°C;
E80A0600102E;2026-06-13T03:04:28Z;3.34;°C;
E80A0600102E;2026-06-13T03:05:28Z;3.28;°C;
E80A0600102E;2026-06-13T03:06:28Z;3.22;°C;
E80A0600102E;2026-06-13T03:07:28Z;3.22;°C;
E80A0600102E;2026-06-13T03:08:28Z;3.22;°C;
E80A0600102E;2026-06-13T03:09:28Z;3.22;°C;
E80A0600102E;2026-06-13T03:10:28Z;3.28;°C;
E80A0600102E;2026-06-13T03:11:28Z;3.28;°C;
E80A0600102E;2026-06-13T03:12:28Z;3.34;°C;
E80A0600102E;2026-06-13T03:13:28Z;3.34;°C;
E80A0600102E;2026-06-13T03:14:28Z;3.41;°C;
E80A0600102E;2026-06-13T03:15:28Z;3.41;°C;
E80A0600102E;2026-06-13T03:16:28Z;3.47;°C;
E80A0600102E;2026-06-13T03:17:28Z;3.47;°C;
E80A0600102E;2026-06-13T03:18:28Z;3.47;°C;
E80A0600102E;2026-06-13T03:19:28Z;3.47;°C;
E80A0600102E;2026-06-13T03:20:28Z;3.41;°C;
E80A0600102E;2026-06-13T03:21:28Z;3.41;°C;
E80A0600102E;2026-06-13T03:22:28Z;3.41;°C;
E80A0600102E;2026-06-13T03:23:28Z;3.41;°C;
E80A0600102E;2026-06-13T03:24:28Z;3.41;°C;
E80A0600102E;2026-06-13T03:25:28Z;3.41;°C;
E80A0600102E;2026-06-13T03:26:28Z;3.41;°C;
E80A0600102E;2026-06-13T03:27:28Z;3.47;°C;
E80A0600102E;2026-06-13T03:28:28Z;3.47;°C;
E80A0600102E;2026-06-13T03:29:28Z;3.47;°C;
E80A0600102E;2026-06-13T03:30:28Z;3.53;°C;
E80A0600102E;2026-06-13T03:31:28Z;3.53;°C;
E80A0600102E;2026-06-13T03:32:28Z;3.53;°C;
E80A0600102E;2026-06-13T03:33:28Z;3.53;°C;
E80A0600102E;2026-06-13T03:34:28Z;3.59;°C;
E80A0600102E;2026-06-13T03:35:28Z;3.59;°C;
E80A0600102E;2026-06-13T03:36:28Z;3.66;°C;
E80A0600102E;2026-06-13T03:37:28Z;3.66;°C;
E80A0600102E;2026-06-13T03:38:28Z;3.72;°C;
E80A0600102E;2026-06-13T03:39:28Z;3.72;°C;
E80A0600102E;2026-06-13T03:40:28Z;3.72;°C;
E80A0600102E;2026-06-13T03:41:28Z;3.78;°C;
E80A0600102E;2026-06-13T03:42:28Z;3.78;°C;
E80A0600102E;2026-06-13T03:43:28Z;3.84;°C;
E80A0600102E;2026-06-13T03:44:28Z;3.84;°C;
E80A0600102E;2026-06-13T03:45:28Z;3.91;°C;
E80A0600102E;2026-06-13T03:46:28Z;3.91;°C;
E80A0600102E;2026-06-13T03:47:28Z;3.97;°C;
E80A0600102E;2026-06-13T03:48:28Z;3.97;°C;
E80A0600102E;2026-06-13T03:49:28Z;3.97;°C;
E80A0600102E;2026-06-13T03:50:28Z;4.03;°C;
E80A0600102E;2026-06-13T03:51:28Z;4.09;°C;
E80A0600102E;2026-06-13T03:52:28Z;4.09;°C;
E80A0600102E;2026-06-13T03:53:28Z;4.09;°C;
E80A0600102E;2026-06-13T03:54:28Z;4.16;°C;
E80A0600102E;2026-06-13T03:55:28Z;4.16;°C;
E80A0600102E;2026-06-13T03:56:28Z;4.22;°C;
E80A0600102E;2026-06-13T03:57:28Z;4.22;°C;
E80A0600102E;2026-06-13T03:58:28Z;4.22;°C;
E80A0600102E;2026-06-13T03:59:28Z;4.28;°C;
E80A0600102E;2026-06-13T04:00:28Z;4.28;°C;
E80A0600102E;2026-06-13T04:01:28Z;4.28;°C;
E80A0600102E;2026-06-13T04:02:28Z;4.34;°C;
E80A0600102E;2026-06-13T04:03:28Z;4.34;°C;
E80A0600102E;2026-06-13T04:04:28Z;4.34;°C;
E80A0600102E;2026-06-13T04:05:28Z;4.41;°C;
E80A0600102E;2026-06-13T04:06:28Z;4.47;°C;
E80A0600102E;2026-06-13T04:07:28Z;4.47;°C;
E80A0600102E;2026-06-13T04:08:28Z;4.47;°C;
E80A0600102E;2026-06-13T04:09:28Z;4.47;°C;
E80A0600102E;2026-06-13T04:10:28Z;4.53;°C;
E80A0600102E;2026-06-13T04:11:28Z;4.53;°C;
E80A0600102E;2026-06-13T04:12:28Z;4.53;°C;
E80A0600102E;2026-06-13T04:13:28Z;4.59;°C;
E80A0600102E;2026-06-13T04:14:28Z;4.59;°C;
E80A0600102E;2026-06-13T04:15:28Z;4.59;°C;
E80A0600102E;2026-06-13T04:16:28Z;4.66;°C;
E80A0600102E;2026-06-13T04:17:28Z;4.66;°C;
E80A0600102E;2026-06-13T04:18:28Z;4.66;°C;
E80A0600102E;2026-06-13T04:19:28Z;4.66;°C;
E80A0600102E;2026-06-13T04:20:28Z;4.72;°C;
E80A0600102E;2026-06-13T04:21:28Z;4.72;°C;
E80A0600102E;2026-06-13T04:22:28Z;4.72;°C;
E80A0600102E;2026-06-13T04:23:28Z;4.78;°C;
E80A0600102E;2026-06-13T04:24:28Z;4.72;°C;
E80A0600102E;2026-06-13T04:25:28Z;4.72;°C;
E80A0600102E;2026-06-13T04:26:28Z;4.72;°C;
E80A0600102E;2026-06-13T04:27:28Z;4.66;°C;
E80A0600102E;2026-06-13T04:28:28Z;4.59;°C;
E80A0600102E;2026-06-13T04:29:28Z;4.53;°C;
E80A0600102E;2026-06-13T04:30:28Z;4.47;°C;
E80A0600102E;2026-06-13T04:31:28Z;4.41;°C;
E80A0600102E;2026-06-13T04:32:28Z;4.34;°C;
E80A0600102E;2026-06-13T04:33:28Z;4.28;°C;
E80A0600102E;2026-06-13T04:34:28Z;4.22;°C;
E80A0600102E;2026-06-13T04:35:28Z;4.16;°C;
E80A0600102E;2026-06-13T04:36:28Z;4.09;°C;
E80A0600102E;2026-06-13T04:37:28Z;4.03;°C;
E80A0600102E;2026-06-13T04:38:28Z;3.97;°C;
E80A0600102E;2026-06-13T04:39:28Z;3.91;°C;
E80A0600102E;2026-06-13T04:40:28Z;3.84;°C;
E80A0600102E;2026-06-13T04:41:28Z;3.72;°C;
E80A0600102E;2026-06-13T04:42:28Z;3.72;°C;
E80A0600102E;2026-06-13T04:43:28Z;3.59;°C;
E80A0600102E;2026-06-13T04:44:28Z;3.53;°C;
E80A0600102E;2026-06-13T04:45:28Z;3.53;°C;
E80A0600102E;2026-06-13T04:46:28Z;3.47;°C;
E80A0600102E;2026-06-13T04:47:28Z;3.41;°C;
E80A0600102E;2026-06-13T04:48:28Z;3.34;°C;
E80A0600102E;2026-06-13T04:49:28Z;3.28;°C;
E80A0600102E;2026-06-13T04:50:28Z;3.22;°C;
E80A0600102E;2026-06-13T04:51:28Z;3.22;°C;
E80A0600102E;2026-06-13T04:52:28Z;3.22;°C;
E80A0600102E;2026-06-13T04:53:28Z;3.22;°C;
E80A0600102E;2026-06-13T04:54:28Z;3.28;°C;
E80A0600102E;2026-06-13T04:55:28Z;3.28;°C;
E80A0600102E;2026-06-13T04:56:28Z;3.28;°C;
E80A0600102E;2026-06-13T04:57:28Z;3.34;°C;
E80A0600102E;2026-06-13T04:58:28Z;3.34;°C;
E80A0600102E;2026-06-13T04:59:28Z;3.41;°C;
E80A0600102E;2026-06-13T05:00:28Z;3.41;°C;
E80A0600102E;2026-06-13T05:01:28Z;3.41;°C;
E80A0600102E;2026-06-13T05:02:28Z;3.41;°C;
E80A0600102E;2026-06-13T05:03:28Z;3.34;°C;
E80A0600102E;2026-06-13T05:04:28Z;3.34;°C;
E80A0600102E;2026-06-13T05:05:28Z;3.34;°C;
E80A0600102E;2026-06-13T05:06:28Z;3.34;°C;
E80A0600102E;2026-06-13T05:07:28Z;3.34;°C;
E80A0600102E;2026-06-13T05:08:28Z;3.34;°C;
E80A0600102E;2026-06-13T05:09:28Z;3.34;°C;
E80A0600102E;2026-06-13T05:10:28Z;3.34;°C;
E80A0600102E;2026-06-13T05:11:28Z;3.41;°C;
E80A0600102E;2026-06-13T05:12:28Z;3.41;°C;
E80A0600102E;2026-06-13T05:13:28Z;3.41;°C;
E80A0600102E;2026-06-13T05:14:28Z;3.47;°C;
E80A0600102E;2026-06-13T05:15:28Z;3.47;°C;
E80A0600102E;2026-06-13T05:16:28Z;3.47;°C;
E80A0600102E;2026-06-13T05:17:28Z;3.53;°C;
E80A0600102E;2026-06-13T05:18:28Z;3.53;°C;
E80A0600102E;2026-06-13T05:19:28Z;3.59;°C;
E80A0600102E;2026-06-13T05:20:28Z;3.59;°C;
E80A0600102E;2026-06-13T05:21:28Z;3.59;°C;
E80A0600102E;2026-06-13T05:22:28Z;3.66;°C;
E80A0600102E;2026-06-13T05:23:28Z;3.66;°C;
E80A0600102E;2026-06-13T05:24:28Z;3.72;°C;
E80A0600102E;2026-06-13T05:25:28Z;3.72;°C;
E80A0600102E;2026-06-13T05:26:28Z;3.72;°C;
E80A0600102E;2026-06-13T05:27:28Z;3.78;°C;
E80A0600102E;2026-06-13T05:28:28Z;3.78;°C;
E80A0600102E;2026-06-13T05:29:28Z;3.84;°C;
E80A0600102E;2026-06-13T05:30:28Z;3.84;°C;
E80A0600102E;2026-06-13T05:31:28Z;3.91;°C;
E80A0600102E;2026-06-13T05:32:28Z;3.91;°C;
E80A0600102E;2026-06-13T05:33:28Z;3.97;°C;
E80A0600102E;2026-06-13T05:34:28Z;3.97;°C;
E80A0600102E;2026-06-13T05:35:28Z;4.03;°C;
E80A0600102E;2026-06-13T05:36:28Z;4.03;°C;
E80A0600102E;2026-06-13T05:37:28Z;4.09;°C;
E80A0600102E;2026-06-13T05:38:28Z;4.09;°C;
E80A0600102E;2026-06-13T05:39:28Z;4.09;°C;
E80A0600102E;2026-06-13T05:40:28Z;4.16;°C;
E80A0600102E;2026-06-13T05:41:28Z;4.16;°C;
E80A0600102E;2026-06-13T05:42:28Z;4.22;°C;
E80A0600102E;2026-06-13T05:43:28Z;4.22;°C;
E80A0600102E;2026-06-13T05:44:28Z;4.22;°C;
E80A0600102E;2026-06-13T05:45:28Z;4.22;°C;
E80A0600102E;2026-06-13T05:46:28Z;4.28;°C;
E80A0600102E;2026-06-13T05:47:28Z;4.34;°C;
E80A0600102E;2026-06-13T05:48:28Z;4.34;°C;
E80A0600102E;2026-06-13T05:49:28Z;4.34;°C;
E80A0600102E;2026-06-13T05:50:28Z;4.34;°C;
E80A0600102E;2026-06-13T05:51:28Z;4.41;°C;
E80A0600102E;2026-06-13T05:52:28Z;4.41;°C;
E80A0600102E;2026-06-13T05:53:28Z;4.47;°C;
E80A0600102E;2026-06-13T05:54:28Z;4.47;°C;
E80A0600102E;2026-06-13T05:55:28Z;4.47;°C;
E80A0600102E;2026-06-13T05:56:28Z;4.53;°C;
E80A0600102E;2026-06-13T05:57:28Z;4.53;°C;
E80A0600102E;2026-06-13T05:58:28Z;4.53;°C;
E80A0600102E;2026-06-13T05:59:28Z;4.53;°C;
E80A0600102E;2026-06-13T06:00:28Z;4.59;°C;
E80A0600102E;2026-06-13T06:01:28Z;4.59;°C;
E80A0600102E;2026-06-13T06:02:28Z;4.59;°C;
E80A0600102E;2026-06-13T06:03:28Z;4.66;°C;
E80A0600102E;2026-06-13T06:04:28Z;4.66;°C;
E80A0600102E;2026-06-13T06:05:28Z;4.66;°C;
E80A0600102E;2026-06-13T06:06:28Z;4.72;°C;
E80A0600102E;2026-06-13T06:07:28Z;4.72;°C;
E80A0600102E;2026-06-13T06:08:28Z;4.72;°C;
E80A0600102E;2026-06-13T06:09:28Z;4.72;°C;
E80A0600102E;2026-06-13T06:10:28Z;4.72;°C;
E80A0600102E;2026-06-13T06:11:28Z;4.66;°C;
E80A0600102E;2026-06-13T06:12:28Z;4.59;°C;
E80A0600102E;2026-06-13T06:13:28Z;4.53;°C;
E80A0600102E;2026-06-13T06:14:28Z;4.47;°C;
E80A0600102E;2026-06-13T06:15:28Z;4.41;°C;
E80A0600102E;2026-06-13T06:16:28Z;4.34;°C;
E80A0600102E;2026-06-13T06:17:28Z;4.28;°C;
E80A0600102E;2026-06-13T06:18:28Z;4.22;°C;
E80A0600102E;2026-06-13T06:19:28Z;4.16;°C;
E80A0600102E;2026-06-13T06:20:28Z;4.09;°C;
E80A0600102E;2026-06-13T06:21:28Z;4.03;°C;
E80A0600102E;2026-06-13T06:22:28Z;3.97;°C;
E80A0600102E;2026-06-13T06:23:28Z;3.91;°C;
E80A0600102E;2026-06-13T06:24:28Z;3.84;°C;
E80A0600102E;2026-06-13T06:25:28Z;3.78;°C;
E80A0600102E;2026-06-13T06:26:28Z;3.78;°C;
E80A0600102E;2026-06-13T06:27:28Z;3.84;°C;
E80A0600102E;2026-06-13T06:28:28Z;3.78;°C;
E80A0600102E;2026-06-13T06:29:28Z;3.78;°C;
E80A0600102E;2026-06-13T06:30:28Z;3.72;°C;
E80A0600102E;2026-06-13T06:31:28Z;3.72;°C;
E80A0600102E;2026-06-13T06:32:28Z;3.66;°C;
E80A0600102E;2026-06-13T06:33:28Z;3.66;°C;
E80A0600102E;2026-06-13T06:34:28Z;3.66;°C;
E80A0600102E;2026-06-13T06:35:28Z;3.66;°C;
E80A0600102E;2026-06-13T06:36:28Z;3.66;°C;
E80A0600102E;2026-06-13T06:37:28Z;3.66;°C;
E80A0600102E;2026-06-13T06:38:28Z;3.66;°C;
E80A0600102E;2026-06-13T06:39:28Z;3.66;°C;
E80A0600102E;2026-06-13T06:40:28Z;3.66;°C;
